"id","label_uk","label_ru","label_fr","label_en","alias_list_uk","alias_list_ru","alias_list_fr","alias_list_en","chembl_id","chebi_id","atc_code","rxnorm","ukwiki_sitelink","frwiki_sitelink","ruwiki_sitelink","enwiki_sitelink","tallman_name"
"Q47522194","","","","Testopel","[]","[]","[]","[]","","","","353017","","","","",""
"Q47522197","","","","Texacort","[]","[]","[]","[]","","","","220238","","","","",""
"Q47522202","","","","Thiola","[]","[]","[]","[]","","","","227253","","","","",""
"Q47522206","","","","Tindamax","[]","[]","[]","[]","","","","539806","","","","",""
"Q47522211","","","","Tobi","[]","[]","[]","[]","","","","220329","","","","",""
"Q47522212","","","","Tobradex","[]","[]","[]","[]","","","","220330","","","","",""
"Q47522218","","","","Toposar","[]","[]","[]","[]","","","","220347","","","","",""
"Q47522227","","","","Triacin C","[]","[]","[]","[]","","","","220422","","","","",""
"Q47522230","","","","Tridesilon","[]","[]","[]","[]","","","","258344","","","","",""
"Q47522240","","","","Tussigon","[]","[]","[]","[]","","","","220542","","","","",""
"Q47522246","","","","U-Cort","[]","[]","[]","[]","","","","405371","","","","",""
"Q47522258","","","","Uvadex","[]","[]","[]","[]","","","","285101","","","","",""
"Q47522279","","","","Vemlidy","[]","[]","[]","[]","","","","1858262","","","","",""
"Q47522286","","","","Verdeso","[]","[]","[]","[]","","","","669747","","","","",""
"Q47522284","","","","Isoptin","[]","[]","[]","[]","","","","203489","","","","",""
"Q47522306","","","","Vosevi","[]","[]","[]","['Vosevi pill']","","","","1939330","","","","",""
"Q47522312","","","","Vyzulta","[]","[]","[]","[]","","","","1988395","","","","",""
"Q47522313","","","","Welchol","[]","[]","[]","[]","","","","284918","","","","",""
"Q47522316","","","","Xalatan","[]","[]","[]","['Xalatan®']","","","","153159","","","","",""
"Q47522317","","","","Xartemis","[]","[]","[]","[]","","","","1491784","","","","",""
"Q47522323","","","","Xhance","[]","[]","[]","[]","","","","1946584","","","","",""
"Q47522330","","","","Xuriden","[]","[]","[]","[]","","","","1665468","","","","",""
"Q47522328","","","","Xolox","[]","[]","[]","[]","","","","832700","","","","",""
"Q47522336","","","","Zarontin","[]","[]","[]","[]","","","","202981","","","","",""
"Q47522366","","","","Zylet","[]","[]","[]","[]","","","","545256","","","","",""
"Q48825958","","","","Alcaine","[]","[]","[]","[]","","","","203758","","","","",""
"Q48826020","","","","Aftera","[]","[]","[]","[]","","","","1598653","","","","",""
"Q48826037","","","","Permapen","[]","[]","[]","[]","","","","470038","","","","",""
"Q48826081","","","","Alavert","[]","[]","[]","[]","","","","352401","","","","",""
"Q48826094","","","","Vasostrict","[]","[]","[]","[]","","","","1593734","","","","",""
"Q48826113","","","","Synarel","[]","[]","[]","[]","","","","53524","","","","",""
"Q48826151","","","","Anestacon","[]","[]","[]","[]","","","","215291","","","","",""
"Q48826231","","","","Clarispray","[]","[]","[]","[]","","","","1742498","","","","",""
"Q48826277","","","","Flonase","[]","[]","[]","[]","","","","83373","","","","",""
"Q48826303","","","","Omesec","[]","[]","[]","[]","","","","967522","","","","",""
"Q48826316","","","","Prochieve","[]","[]","[]","[]","","","","352922","","","","",""
"Q48826324","","","","Caldecort","[]","[]","[]","[]","","","","215840","","","","",""
"Q48826399","","","","Eskata","[]","[]","[]","[]","","","","1993063","","","","",""
"Q48826484","","","","Urex","[]","[]","[]","[]","","","","220684","","","","",""
"Q48828036","","","","Vicodin","[]","[]","[]","[]","","","","128793","","","","",""
"Q48828072","","","","Fortical","[]","[]","[]","[]","","","","607549","","","","",""
"Q48828078","","","","Zipsor","[]","[]","[]","[]","","","","858343","","","","",""
"Q48828157","","","","Pediacare Children's 24-Hr Allergy","[]","[]","[]","[]","","","","1428978","","","","",""
"Q48828192","","","","Ilevro","[]","[]","[]","[]","","","","1365862","","","","",""
"Q48828221","","","","Eliphos","[]","[]","[]","[]","","","","830639","","","","",""
"Q48828271","","","","Dermacort","[]","[]","[]","[]","","","","202647","","","","",""
"Q48828297","","","","Kitabis","[]","[]","[]","[]","","","","1596026","","","","",""
"Q48828311","","","","Zetamine","[]","[]","[]","[]","","","","1486680","","","","",""
"Q48828323","","","","Miostat","[]","[]","[]","[]","","","","991603","","","","",""
"Q48828641","","","","Fiorinal with Codeine","[]","[]","[]","[]","","","","217127","","","","",""
"Q48828789","","","","Totect","[]","[]","[]","[]","","","","731011","","","","",""
"Q48828801","","","","A-Hydrocort","[]","[]","[]","[]","","","","203594","","","","",""
"Q48828813","","","","Alsuma","[]","[]","[]","[]","","","","997021","","","","",""
"Q48828827","","","","ANTIROBE","[]","[]","[]","[]","","","","94794","","","","",""
"Q48828824","","","","Xulane","[]","[]","[]","[]","","","","1536581","","","","",""
"Q48828863","","","","Atopica","[]","[]","[]","[]","","","","539497","","","","",""
"Q48828902","","","","Halotestin","[]","[]","[]","[]","","","","217484","","","","",""
"Q48828961","","","","Juluca","[]","[]","[]","[]","","","","1989501","","","","",""
"Q48828968","","","","Dantrium","[]","[]","[]","[]","","","","3104","","","","",""
"Q48828975","","","","Nifedical","[]","[]","[]","[]","","","","491311","","","","",""
"Q48828997","","","","Lincomed","[]","[]","[]","[]","","","","656855","","","","",""
"Q48829021","","","","Epitol","[]","[]","[]","[]","","","","203251","","","","",""
"Q48829031","","","","Phrenilin Forte","[]","[]","[]","[]","","","","219239","","","","",""
"Q48829080","","","","Poly-Dex","[]","[]","[]","[]","","","","219289","","","","",""
"Q48829087","","","","Fluriso","[]","[]","[]","[]","","","","1540980","","","","",""
"Q48829125","","","","Econopred Plus","[]","[]","[]","[]","","","","216841","","","","",""
"Q48829151","","","","Her Style","[]","[]","[]","[]","","","","1855514","","","","",""
"Q48829172","","","","Ocufen","[]","[]","[]","[]","","","","93588","","","","",""
"Q48829206","","","","Isoflo","[]","[]","[]","[]","","","","1431961","","","","",""
"Q48829244","","","","Qsymia","[]","[]","[]","[]","","","","1372703","","","","",""
"Q48829353","","","","Opcicon One-Step","[]","[]","[]","[]","","","","1549086","","","","",""
"Q97061866","","","","Cipralex","[]","[]","[]","[]","","","","","","","","",""
"Q109352779","","","Probiopur 5M - 30 gellules","Probiopur 5M - 30 capsules","[]","[]","['Probiopur 5M bio - 30 gellules', 'Probiopur 5M gél. FL/30']","['Probiopur 5M Bio - 30 Capsules']","","","","","","","","",""
"Q109371756","","","","Defluox","[]","[]","[]","[]","","","","","","","","",""
"Q110442458","нірматрелвір/ритонавір","","Paxlovid","nirmatrelvir/ritonavir","['паксловід']","[]","[]","['Paxlovid', 'nirmatrelvir and ritonavir', 'nirmatrelvir-ritonavir', 'nirmatrelvir + ritonavir']","","192712","","","https://uk.wikipedia.org/wiki/%D0%9D%D1%96%D1%80%D0%BC%D0%B0%D1%82%D1%80%D0%B5%D0%BB%D0%B2%D1%96%D1%80/%D1%80%D0%B8%D1%82%D0%BE%D0%BD%D0%B0%D0%B2%D1%96%D1%80","https://fr.wikipedia.org/wiki/Paxlovid","","https://en.wikipedia.org/wiki/Nirmatrelvir/ritonavir",""
"Q112181161","","","","Advantan (Fatty)","[]","[]","[]","[]","","","","","","","","",""
"Q120846347","","","","paclitaxel polyglutamate","[]","[]","[]","['polyglutamate paclitaxel']","","","","","","","","",""
"Q1353242","","","","","[]","[]","[]","[]","","","","","","","","",""
"Q5374814","","","","Emsam","[]","[]","[]","[]","","","","617716","","","","",""
"Q6147773","","","","tobramycin/dexamethasone","[]","[]","[]","['Tobramycin, Dexamethasone Drug Combination']","","","","","","","","https://en.wikipedia.org/wiki/Tobramycin/dexamethasone",""
"Q10779060","","","","Alnagon","[]","[]","[]","[]","","","","","","","","",""
"Q28791955","","","alli","Alli","[]","[]","[]","[]","","","","708361","","","","",""
"Q28890051","","","","Afinitor","[]","[]","[]","[]","","","","845509","","","","",""
"Q29003613","","","","Abilify Maintena","[]","[]","[]","[]","","","","","","","","",""
"Q29004367","","","","Accofil","[]","[]","[]","[]","","","","","","","","",""
"Q29004375","","","","Actraphane","[]","[]","[]","[]","","","","","","","","",""
"Q29004379","","","","Adasuve","[]","[]","[]","[]","","","","1364415","","","","",""
"Q29004383","","","","Adcirca","[]","[]","[]","[]","","","","849863","","","","",""
"Q29004400","","","","Aldara","[]","[]","[]","[]","","","","215085","","","","",""
"Q29004415","","","","Altargo","[]","[]","[]","[]","","","","","","","","",""
"Q29004829","","","","Angiox","[]","[]","[]","[]","","","","","","","","",""
"Q29004835","","","","Aptivus","[]","[]","[]","[]","","","","614593","","","","",""
"Q29004832","","","","Apidra","[]","[]","[]","[]","","","","607583","","","","",""
"Q29004855","","","","Atazanavir Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29004862","","","","Aubagio","[]","[]","[]","[]","","","","1310526","","","","",""
"Q29004870","","","","Avastin","[]","[]","[]","[]","","","","337521","","","","",""
"Q29004884","","","","Baraclude","[]","[]","[]","[]","","","","588846","","","","",""
"Q29004889","","","","Benepali","[]","[]","[]","[]","","","","","","","","",""
"Q29004903","","","","Biopoin","[]","[]","[]","[]","","","","","","","","",""
"Q29004916","","","","Bosulif","[]","[]","[]","[]","","","","1307625","","","","",""
"Q29004940","","","","Bydureon","[]","[]","[]","[]","","","","1242964","","","","",""
"Q29004947","","","","Capecitabine Medac","[]","[]","[]","[]","","","","","","","","",""
"Q29004954","","","","Carbaglu","[]","[]","[]","[]","","","","905391","","","","",""
"Q29004966","","","","Cerdelga","[]","[]","[]","[]","","","","1547226","","","","",""
"Q29004971","","","","Cholestagel","[]","[]","[]","[]","","","","","","","","",""
"Q29004975","","","","Cialis","[]","[]","[]","[]","","","","303263","","","","",""
"Q29004973","","","","Cholib","[]","[]","[]","[]","","","","","","","","",""
"Q29005621","","","","Clopidogrel Bms","[]","[]","[]","[]","","","","","","","","",""
"Q29005629","","","","Clopidogrel Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29005647","","","","Clopidogrel/acetylsalicylic Acid Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29005682","","","","Cyanokit","[]","[]","[]","[]","","","","687707","","","","",""
"Q29005698","","","","Darunavir Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29005714","","","","Desloratadine Ratiopharm","[]","[]","[]","[]","","","","","","","","",""
"Q29005719","","","","Dexdor","[]","[]","[]","[]","","","","","","","","",""
"Q29005727","","","","Docetaxel Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29005737","","","","Duavive","[]","[]","[]","[]","","","","","","","","",""
"Q29005758","","","","Ecalta","[]","[]","[]","[]","","","","","","","","",""
"Q29005764","","","","Edarbi","[]","[]","[]","[]","","","","1091647","","","","",""
"Q29005790","","","","Emtricitabine / Tenofovir Disoproxil Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29005795","","","","Endolucinbeta","[]","[]","[]","[]","","","","","","","","",""
"Q29005814","","","","Epoetin Alfa Hexal","[]","[]","[]","[]","","","","","","","","",""
"Q29005839","","","","Exforge","[]","[]","[]","[]","","","","722127","","","","",""
"Q29005863","","","","Ferriprox","[]","[]","[]","[]","","","","1190352","","","","",""
"Q29005875","","","","Flixabi","[]","[]","[]","[]","","","","","","","","",""
"Q29005890","","","","Fycompa","[]","[]","[]","[]","","","","1356558","","","","",""
"Q29005903","","","","Giotrif","[]","[]","[]","[]","","","","","","","","",""
"Q29005901","","","","Gilenya","[]","[]","[]","[]","","","","1012896","","","","",""
"Q29005906","","","","Gliolan","[]","[]","[]","[]","","","","","","","","",""
"Q29005931","","","","Herceptin","[]","[]","[]","[]","","","","101306","","","","",""
"Q29005936","","","","Humaspect","[]","[]","[]","[]","","","","","","","","",""
"Q29005946","","","","Ibandronic Acid Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29005948","","","","Iblias","[]","[]","[]","[]","","","","","","","","",""
"Q29005957","","","","Ifirmasta","[]","[]","[]","[]","","","","","","","","",""
"Q29005974","","","","Imprida","[]","[]","[]","[]","","","","","","","","",""
"Q29005986","","","","Infergen","[]","[]","[]","[]","","","","217732","","","","",""
"Q29005993","","","","Inovelon","[]","[]","[]","[]","","","","","","","","",""
"Q29005999","","","","Insulin Human Winthrop","[]","[]","[]","[]","","","","","","","","",""
"Q29006021","","","","Ionsys","[]","[]","[]","[]","","","","1666832","","","","",""
"Q29006024","","","","Ipreziv","[]","[]","[]","[]","","","","","","","","",""
"Q29006031","","","","Irbesartan Zentiva","[]","[]","[]","[]","","","","","","","","",""
"Q29006035","","","","Iscover","[]","[]","[]","[]","","","","","","","","",""
"Q29006032","","","","Irbesartan/hydrochlorothiazide Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29006059","","","","Jetrea","[]","[]","[]","[]","","","","1315214","","","","",""
"Q29006067","","","","Kaletra","[]","[]","[]","[]","","","","284756","","","","",""
"Q29006082","","","","Ketoconazole Hra","[]","[]","[]","[]","","","","","","","","",""
"Q29006116","","","","Leflunomide Ratiopharm","[]","[]","[]","[]","","","","","","","","",""
"Q29006138","","","","Livensa","[]","[]","[]","[]","","","","","","","","",""
"Q29006142","","","Lonsurf","Lonsurf","[]","[]","[]","['TAS-102', 'Lonsurf pill']","","","","1670317","","","","",""
"Q29006146","","","","Lumigan","[]","[]","[]","[]","","","","284771","","","","",""
"Q29006151","","","","Lynparza","[]","[]","[]","[]","","","","1597588","","","","",""
"Q29006158","","","","Marixino","[]","[]","[]","[]","","","","","","","","",""
"Q29006165","","","","Memantine Accord","[]","[]","[]","[]","","","","","","","","",""
"Q29006171","","","","Metalyse","[]","[]","[]","[]","","","","","","","","",""
"Q29006168","","","","Memantine Mylan","[]","[]","[]","[]","","","","","","","","",""
"Q29006169","","","","Memantine Ratiopharm","[]","[]","[]","[]","","","","","","","","",""
"Q29006176","","","","Mimpara","[]","[]","[]","[]","","","","","","","","",""
"Q29006210","","","","Neulasta","[]","[]","[]","[]","","","","353501","","","","",""
"Q29006208","","","","Nerventra","[]","[]","[]","[]","","","","","","","","",""
"Q29006219","","","","Nexium Control","[]","[]","[]","[]","","","","","","","","",""
"Q29006230","","","","Novomix","[]","[]","[]","[]","","","","","","","","",""
"Q29006237","","","","Nplate","[]","[]","[]","[]","","","","805456","","","","",""
"Q29006247","","","","Ocaliva","[]","[]","[]","[]","","","","1798365","","","","",""
"Q29006250","","","","Ofev","[]","[]","[]","[]","","","","1592743","","","","",""
"Q29006293","","","","Orkambi","[]","[]","[]","[]","","","","1655929","","","","",""
"Q29006302","","","","Ovaleap","[]","[]","[]","[]","","","","","","","","",""
"Q48829282","","","","Digitek","[]","[]","[]","[]","","","","261504","","","","",""
"Q48829314","","","","Muricin","[]","[]","[]","[]","","","","1367112","","","","",""
"Q48829334","","","","Flowtuss","[]","[]","[]","[]","","","","1650977","","","","",""
"Q48829343","","","","Tencon","[]","[]","[]","[]","","","","220211","","","","",""
"Q48829345","","","","Loxicom","[]","[]","[]","[]","","","","1364057","","","","",""
"Q92546751","","","","Nurtec","[]","[]","[]","[]","","","","","","","","",""
"Q100908567","","","LINCOCINE 500 mg, gélule","LINCOCINE 500 mg, capsule","[]","[]","[]","[]","","","","","","","","",""
"Q106577609","","","","Mambisa","[]","[]","[]","['CIGB 669']","","","","","","","","",""
"Q106982294","","","","Neo-Viagra-Y.R.","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Neo-Viagra-Y.R.",""
"Q109371733","","","","Deprex","[]","[]","[]","[]","","","","","","","","",""
"Q111329048","","","","Magnesium Plus","[]","[]","[]","['MAGNESIUM PLUS']","","","","","","","","",""
"Q113403835","","","","Wal-Phed","[]","[]","[]","[]","","","","","","","","",""
"Q15927127","","","","Weisen-U","[]","[]","[]","[]","","","","","","","","",""
"Q16240691","","","advil","Advil","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Advil",""
"Q17486688","ZMapp","ZMapp","ZMapp","ZMapp","[]","[]","[]","[]","","","","","https://uk.wikipedia.org/wiki/ZMapp","https://fr.wikipedia.org/wiki/ZMapp","https://ru.wikipedia.org/wiki/ZMapp","https://en.wikipedia.org/wiki/ZMapp",""
"Q29004371","","","","Acrescent","[]","[]","[]","[]","","","","","","","","",""
"Q29004385","","","","Adempas","[]","[]","[]","[]","","","","1439889","","","","",""
"Q29004390","","","","Advate","[]","[]","[]","[]","","","","669348","","","","",""
"Q29004394","","","","Aerivio Spiromax","[]","[]","[]","[]","","","","","","","","",""
"Q29004406","","","","Alisade","[]","[]","[]","[]","","","","","","","","",""
"Q29004410","","","","Aloxi","[]","[]","[]","[]","","","","397406","","","","",""
"Q29004413","","","","Alprolix","[]","[]","[]","[]","","","","1536002","","","","",""
"Q29004826","","","","Amyvid","[]","[]","[]","[]","","","","","","","","",""
"Q29004831","","","","Anoro","[]","[]","[]","[]","","","","1487520","","","","",""
"Q29004839","","","","Arava","[]","[]","[]","[]","","","","215393","","","","",""
"Q29004842","","","","Aripiprazole Accord","[]","[]","[]","[]","","","","","","","","",""
"Q29004853","","","","Arzerra","[]","[]","[]","[]","","","","876301","","","","",""
"Q29004858","","","","Atriance","[]","[]","[]","[]","","","","","","","","",""
"Q29004890","","","","Benlysta","[]","[]","[]","[]","","","","1092441","","","","",""
"Q29004914","","","","Bortezomib Sun","[]","[]","[]","[]","","","","","","","","",""
"Q29004922","","","","Brimica Genuair","[]","[]","[]","[]","","","","","","","","",""
"Q29004927","","","","Bronchitol","[]","[]","[]","[]","","","","","","","","",""
"Q29004932","","","","Budesonide/formoterol Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29004933","","","","Budesonide/formoterol Teva Pharma B.v.","[]","[]","[]","[]","","","","","","","","",""
"Q29004943","","","","Caelyx","[]","[]","[]","['Liposomal Doxorubicin']","","","","","","","","",""
"Q29004946","","","","Capecitabine Accord","[]","[]","[]","[]","","","","","","","","",""
"Q29004949","","","","Capecitabine Sun","[]","[]","[]","[]","","","","","","","","",""
"Q29005622","","","","Clopidogrel Dura","[]","[]","[]","[]","","","","","","","","",""
"Q29005636","","","","Clopidogrel Sandoz","[]","[]","[]","[]","","","","","","","","",""
"Q29005644","","","","Clopidogrel Teva Pharma B.v.","[]","[]","[]","[]","","","","","","","","",""
"Q29005645","","","","Clopidogrel Zentiva","[]","[]","[]","[]","","","","","","","","",""
"Q29005651","","","","Colobreathe","[]","[]","[]","[]","","","","","","","","",""
"Q29005649","","","","Coagadex","[]","[]","[]","[]","","","","1719236","","","","",""
"Q29005661","","","","Conbriza","[]","[]","[]","[]","","","","","","","","",""
"Q29005680","","","","Cuprymina","[]","[]","[]","[]","","","","","","","","",""
"Q29005685","","","","Cyramza","[]","[]","[]","[]","","","","1535993","","","","",""
"Q29005695","","","","Daliresp","[]","[]","[]","[]","","","","1091840","","","","",""
"Q29005692","","","","Dafiro Hct","[]","[]","[]","[]","","","","","","","","",""
"Q29005735","","","","Dropcys","[]","[]","[]","[]","","","","","","","","",""
"Q29005741","","","","Duloxetine Lilly","[]","[]","[]","[]","","","","","","","","",""
"Q29005750","","","","Dutrebis","[]","[]","[]","[]","","","","","","","","",""
"Q29005757","","","","Ebymect","[]","[]","[]","[]","","","","","","","","",""
"Q29005782","","","","Elocta","[]","[]","[]","[]","","","","","","","","",""
"Q29005786","","","","Emend","[]","[]","[]","[]","","","","357280","","","","",""
"Q29005798","","","","Entacapone Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29005823","","","","Esmya","[]","[]","[]","[]","","","","","","","","",""
"Q29005835","","","","Evra","[]","[]","[]","[]","","","","353502","","","","",""
"Q48826002","","","","Ascor L 500","[]","[]","[]","[]","","","","404862","","","","",""
"Q48826035","","","","Android","[]","[]","[]","[]","","","","731594","","","","",""
"Q48826077","","","","Avita","[]","[]","[]","[]","","","","215492","","","","",""
"Q48826183","","","","Minolira","[]","[]","[]","[]","","","","1941484","","","","",""
"Q48826192","","","","Implanon","[]","[]","[]","[]","","","","194722","","","","",""
"Q48826239","","","","Hemangeol","[]","[]","[]","[]","","","","1495059","","","","",""
"Q48826245","","","","Samson 8","[]","[]","[]","[]","","","","541710","","","","",""
"Q48826312","","","","Calphron","[]","[]","[]","[]","","","","215849","","","","",""
"Q48826331","","","","Keveyis","[]","[]","[]","[]","","","","1661794","","","","",""
"Q48826343","","","","Wal-Zyr","[]","[]","[]","[]","","","","1086791","","","","",""
"Q48826389","","","","Testim","[]","[]","[]","[]","","","","353016","","","","",""
"Q48826426","","","","Colocort","[]","[]","[]","[]","","","","284702","","","","",""
"Q48826431","","","","MetroCream","[]","[]","[]","[]","","","","218343","","","","",""
"Q48826503","","","","Mytesi","[]","[]","[]","[]","","","","1806873","","","","",""
"Q48826510","","","","Centany","[]","[]","[]","[]","","","","404925","","","","",""
"Q48826518","","","","Verticalm","[]","[]","[]","[]","","","","1251680","","","","",""
"Q48828108","","","","Zenatane","[]","[]","[]","[]","","","","1373328","","","","",""
"Q48828118","","","","A-MethaPred","[]","[]","[]","[]","","","","203857","","","","",""
"Q48828184","","","","Benzamycin","[]","[]","[]","[]","","","","117919","","","","",""
"Q48828201","","","","Arymo","[]","[]","[]","[]","","","","1871435","","","","",""
"Q48828249","","","","Alleroff","[]","[]","[]","[]","","","","967374","","","","",""
"Q48828275","","","","Zestoretic","[]","[]","[]","[]","","","","85783","","","","",""
"Q48828293","","","","My Way","[]","[]","[]","[]","","","","1426876","","","","",""
"Q48828321","","","","Scandonest L","[]","[]","[]","[]","","","","543081","","","","",""
"Q48828329","","","","Claritin-D","[]","[]","[]","[]","","","","216076","","","","",""
"Q48828338","","","","Tretin X","[]","[]","[]","[]","","","","645646","","","","",""
"Q48828809","","","","Equetro","[]","[]","[]","[]","","","","583135","","","","",""
"Q48828821","","","","Hy-Phen","[]","[]","[]","[]","","","","217574","","","","",""
"Q48828846","","","","Emgel","[]","[]","[]","[]","","","","216888","","","","",""
"Q48828913","","","","Allegra","[]","[]","[]","[]","","","","324026","","","","",""
"Q48828916","","","","Proctosol","[]","[]","[]","[]","","","","1291376","","","","",""
"Q48828933","","","","Ketaject","[]","[]","[]","[]","","","","1368270","","","","",""
"Q48828955","","","","Fyavolv","[]","[]","[]","[]","","","","1736649","","","","",""
"Q48829000","","","","Sevosol","[]","[]","[]","[]","","","","1101453","","","","",""
"Q48829015","","","","Evomela","[]","[]","[]","[]","","","","1745086","","","","",""
"Q48829062","","","","Contrave","[]","[]","[]","[]","","","","1551469","","","","",""
"Q48829096","","","","Femhrt","[]","[]","[]","[]","","","","403732","","","","",""
"Q48829115","","","","Percocet","[]","[]","[]","[]","","","","42844","","","","",""
"Q48829143","","","","Budeprion","[]","[]","[]","[]","","","","581646","","","","",""
"Q48829189","","","","Penlac Nail Lacquer","[]","[]","[]","[]","","","","262135","","","","",""
"Q48829197","","","","Nifediac","[]","[]","[]","[]","","","","541600","","","","",""
"Q48829214","","","","Neosporin Eczema","[]","[]","[]","[]","","","","1189202","","","","",""
"Q48829257","","","","PramCort","[]","[]","[]","[]","","","","1116500","","","","",""
"Q48829275","","","","Nupro Chlorhexidine","[]","[]","[]","[]","","","","1869717","","","","",""
"Q48829326","","","","Scalacort","[]","[]","[]","[]","","","","830758","","","","",""
"Q48829331","","","","Ultane","[]","[]","[]","[]","","","","220599","","","","",""
"Q48829336","","","","Neuac","[]","[]","[]","[]","","","","1540242","","","","",""
"Q48829367","","","","Norco","[]","[]","[]","[]","","","","218772","","","","",""
"Q48832132","","","","Bepreve","[]","[]","[]","[]","","","","863039","","","","",""
"Q55631719","","","","Rimostil","[]","[]","[]","['P-081']","","","","","","","","https://en.wikipedia.org/wiki/Rimostil",""
"Q57665945","","","","Copiktra","[]","[]","[]","['duvelisib']","","","","","","","","",""
"Q61983705","","","","Spravato","[]","[]","[]","[]","","","","","","","","",""
"Q105624002","","","","Adakveo","[]","[]","[]","[]","","","","","","","","",""
"Q113403831","","","","Lupron Depot","[]","[]","[]","[]","","","","","","","","",""
"Q4886804","","","","Benadryl","[]","[]","[]","['Diphenhydramine']","","","","","","","","https://en.wikipedia.org/wiki/Benadryl",""
"Q5142438","","","","Cold capsule","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Cold_capsule",""
"Q6058681","","","","Intrinsa","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Testosterone_(patch)",""
"Q16966037","","","","Humatrope","[]","[]","[]","[]","","","","","","","","https://en.wikipedia.org/wiki/Humatrope",""
"Q28884562","","","","Aclasta","[]","[]","[]","[]","","","","","","","","",""
"Q29004374","","","","Actos","[]","[]","[]","[]","","","","261442","","","","",""
"Q29004373","","","","Actelsar Hct","[]","[]","[]","[]","","","","","","","","",""
"Q29004404","","","","Alimta","[]","[]","[]","[]","","","","323879","","","","",""
"Q29004834","","","","Aprovel","[]","[]","[]","[]","","","","","","","","",""
"Q29004841","","","","Ariclaim","[]","[]","[]","[]","","","","","","","","",""
"Q29004845","","","","Aripiprazole Mylan Pharma","[]","[]","[]","[]","","","","","","","","",""
"Q29004851","","","","Arixtra","[]","[]","[]","[]","","","","322155","","","","",""
"Q29004856","","","","Atosiban Sun","[]","[]","[]","[]","","","","","","","","",""
"Q29004891","","","","Beromun","[]","[]","[]","[]","","","","","","","","",""
"Q29004896","","","","Bextra","[]","[]","[]","[]","","","","323810","","","","",""
"Q29004929","","","","Buccolam","[]","[]","[]","[]","","","","","","","","",""
"Q29004961","","","","Celsentri","[]","[]","[]","[]","","","","","","","","",""
"Q29004977","","","","Ciambra","[]","[]","[]","[]","","","","","","","","",""
"Q29005608","","","","Cinryze","[]","[]","[]","[]","","","","809868","","","","",""
"Q29005619","","","","Clopidogrel Bgr","[]","[]","[]","[]","","","","","","","","",""
"Q29005623","","","","Clopidogrel Hcs","[]","[]","[]","[]","","","","","","","","",""
"Q29005655","","","","Competact","[]","[]","[]","[]","","","","","","","","",""
"Q29005691","","","","Dafiro","[]","[]","[]","[]","","","","","","","","",""
"Q29005725","","","","Docetaxel Kabi","[]","[]","[]","[]","","","","","","","","",""
"Q29005731","","","","Docetaxel Winthrop","[]","[]","[]","[]","","","","","","","","",""
"Q29005751","","","","Dynastat","[]","[]","[]","[]","","","","","","","","",""
"Q29005748","","","","Duoresp Spiromax","[]","[]","[]","[]","","","","","","","","",""
"Q29005765","","","","Edistride","[]","[]","[]","[]","","","","","","","","",""
"Q29005768","","","","Efavirenz Teva","[]","[]","[]","[]","","","","","","","","",""
"Q29005773","","","","Efient","[]","[]","[]","[]","","","","","","","","",""
"Q29005783","","","","Elonva","[]","[]","[]","[]","","","","","","","","",""
"Q29005784","","","","Emadine","[]","[]","[]","[]","","","","216882","","","","",""
"Q29005802","","","","Entyvio","[]","[]","[]","[]","","","","1538138","","","","",""
"Q29005821","","","","Esbriet","[]","[]","[]","[]","","","","1592280","","","","",""
"Q29005837","","","","Exalief","[]","[]","[]","[]","","","","","","","","",""
"Q29005853","","","","Fampyra","[]","[]","[]","[]","","","","","","","","",""
"Q29005870","","","","Firazyr","[]","[]","[]","[]","","","","1148142","","","","",""
"Q29005878","","","","Forcaltonin","[]","[]","[]","[]","","","","","","","","",""
"Q29005877","","","","Folotyn","[]","[]","[]","[]","","","","865180","","","","",""
"Q29005882","","","","Fortovase","[]","[]","[]","[]","","","","","","","","",""
"Q29005884","","","","Forxiga","[]","[]","[]","[]","","","","","","","","",""
"Q29005896","","","","Gazyvaro","[]","[]","[]","[]","","","","","","","","",""
"Q29005908","","","","Glubrava","[]","[]","[]","[]","","","","","","","","",""
"Q29005922","","","","Harvoni","[]","[]","[]","[]","","","","1591944","","","","",""
"Q29005928","","","","Hepacare","[]","[]","[]","[]","","","","","","","","",""
"Q29005939","","","","Hycamtin","[]","[]","[]","[]","","","","203472","","","","",""
"Q29005942","","","","Iasibon","[]","[]","[]","[]","","","","","","","","",""
"Q29005954","","","","Idelvion","[]","[]","[]","[]","","","","1743995","","","","",""
