"url","title","page_name_decoded"
"http://utis.in.ua/dyphenhydramine/","Дифенгідрамін","dyphenhydramine"
"http://utis.in.ua/dimenhydrinate/","Дифенгідрамінтеоклат","dimenhydrinate"
"http://utis.in.ua/phenytoin-2/","Дифенілгідантоїн","phenytoin-2"
"http://utis.in.ua/phenytoin-2/","Дифенін","phenytoin-2"
"http://utis.in.ua/triptorelin/","Диферелін","triptorelin"
"http://utis.in.ua/adapalene/","Диферин","adapalene"
"http://utis.in.ua/diflorasone-diacetate/","Дифлоразону діацетат","diflorasone-diacetate"
"http://utis.in.ua/fluconazole/","Дифлюкан","fluconazole"
"http://utis.in.ua/diphtheria-tetanus-pertussis-vaccine/","Дифтерія, кашлюк, правець – вакцина","diphtheria-tetanus-pertussis-vaccine"
"http://utis.in.ua/chlorthalidone-2/","Дихлор-25","chlorthalidone-2"
"http://utis.in.ua/dichloralphenazone/","Дихлоралфеназон","dichloralphenazone"
"http://utis.in.ua/mirex/","Дихлоран","mirex"
"http://utis.in.ua/ddt/","Дихлордифеніл-дихлоретан","ddt"
"http://utis.in.ua/ddt/","Дихлордифеніл-дихлоретилен","ddt"
"http://utis.in.ua/ddt/","Дихлордифеніл-трихлорметил-метан","ddt"
"http://utis.in.ua/dichlorophenoxyacetic-acid/","Дихлор-фенокси-оцтова кислота","dichlorophenoxyacetic-acid"
"http://utis.in.ua/dicyclomine/","Дицикломін","dicyclomine"
"http://utis.in.ua/pancreatic-diabetes/","Діабет цукровий та вагітність","pancreatic-diabetes"
"http://utis.in.ua/gliclazide/","Діабетон","gliclazide"
"http://utis.in.ua/chlorpropamide/","Діабеторал","chlorpropamide"
"http://utis.in.ua/chlorpropamide/","Діабінез","chlorpropamide"
"http://utis.in.ua/rosiglitazon%d0%b5/","Діаглітазон","rosiglitazone"
"http://utis.in.ua/diazepam/","Діазепам","diazepam"
"http://utis.in.ua/sulfamethazine/","Діазил","sulfamethazine"
"http://utis.in.ua/diazoxide/","Діазоксид","diazoxide"
"http://utis.in.ua/acetazolamide/","Діакарб","acetazolamide"
"http://utis.in.ua/combined-oral-contraceptives/","Діане 35","combined-oral-contraceptives"
"http://utis.in.ua/gliclazide/","Діамікрон","gliclazide"
"http://utis.in.ua/acetazolamide/","Діамокс","acetazolamide"
"http://utis.in.ua/heroin/","Діаморфін","heroin"
"http://utis.in.ua/meropenem/","Діапенем","meropenem"
"http://utis.in.ua/diathermy/","Діатермія","diathermy"
"http://utis.in.ua/diathermy/","Діатермія при вагітності","diathermy"
"http://utis.in.ua/diathermy/","Діатермія та вагітність","diathermy"
"http://utis.in.ua/diatrizoate/","Діатризоат","diatrizoate"
"http://utis.in.ua/vitamin-k/","Діацетат дифлоразону","vitamin-k"
"http://utis.in.ua/vitamin-k/","Діацетат менадіол","vitamin-k"
"http://utis.in.ua/heroin/","Діацетилморфін","heroin"
"http://utis.in.ua/valproic-acid-natrium-valproate/","Дівалпроекс","valproic-acid-natrium-valproate"
"http://utis.in.ua/furan/","Дівінілен оксид","furan"
"http://utis.in.ua/bile-acid/","Кислоти жовчні","bile-acid"
"http://utis.in.ua/go-to-search-chia-plant-seeds-are-rich-in-omega-3-types-of-fat-in-food-unsaturated-fats-monounsaturated-fatty-acids-%cf%89-7-en-%cf%89-9-en-polyunsaturated-fatty-acids-%cf%89-3-%cf%89-6/","Кислоти омега-3 поліненасичені жирні","go-to-search-chia-plant-seeds-are-rich-in-omega-3-types-of-fat-in-food-unsaturated-fats-monounsaturated-fatty-acids-ω-7-en-ω-9-en-polyunsaturated-fatty-acids-ω-3-ω-6"
"http://utis.in.ua/omega-6-unsaturated-fatty-acids/","Кислоти омега-6 поліненасичені жирні","omega-6-unsaturated-fatty-acids"
"http://utis.in.ua/potassium-chloride/","Кислоти соляної сіль калієва","potassium-chloride"
"http://utis.in.ua/granisetron/","Китрил","granisetron"
"http://utis.in.ua/inflammatory-bowel-disease/","Кишечника запальні захворювання та вагітність","inflammatory-bowel-disease"
"http://utis.in.ua/inflammatory-bowel-disease/","Кишечника захворювання запальні та вагітність","inflammatory-bowel-disease"
"http://utis.in.ua/phenylephrine/","Кідс назол","phenylephrine"
"http://utis.in.ua/anakinra/","Кінерет","anakinra"
"http://utis.in.ua/mercury/","Кіновар","mercury"
"http://utis.in.ua/measles-rubella-parotitis-vaccine/","Кір, краснуха, паротит – вакцина","measles-rubella-parotitis-vaccine"
"http://utis.in.ua/measles/","Кір та вагітність","measles"
"http://utis.in.ua/clarithromycin/","Клабакс","clarithromycin"
"http://utis.in.ua/clarithromycin/","Клабел","clarithromycin"
"http://utis.in.ua/%d0%b0ugmentin/","Клавам","augmentin"
"http://utis.in.ua/clavulanic-acid/","Клавуланат","clavulanic-acid"
"http://utis.in.ua/clavulanic-acid/","Клавуланат калію","clavulanic-acid"
"http://utis.in.ua/clavulanic-acid/","Клавуланова кислота","clavulanic-acid"
"http://utis.in.ua/cladribine/","Кладрибін","cladribine"
"http://utis.in.ua/clarithromycin/","Кламед","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларбакт","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларексид","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларимакс","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларит","clarithromycin"
"http://utis.in.ua/loratadine/","Кларитин","loratadine"
"http://utis.in.ua/clarithromycin/","Кларитроміцин","clarithromycin"
"http://utis.in.ua/clarithromycin/","КларитроСандоз","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларицид","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларицин","clarithromycin"
"http://utis.in.ua/clarithromycin/","Кларицит","clarithromycin"
"http://utis.in.ua/desloratadine/","Кларінекс","desloratadine"
"http://utis.in.ua/clarithromycin/","Кларомін","clarithromycin"
"http://utis.in.ua/clarithromycin/","КлароСип","clarithromycin"
"http://utis.in.ua/clarithromycin/","Класан","clarithromycin"
"http://utis.in.ua/clarithromycin/","Клафар","clarithromycin"
"http://utis.in.ua/cefotaxime/","Клафоран","cefotaxime"
"http://utis.in.ua/clarithromycin/","Клацид","clarithromycin"
"http://utis.in.ua/clarithromycin/","Клацилар","clarithromycin"
"http://utis.in.ua/clevidipine/","Клевідипін","clevidipine"
"http://utis.in.ua/enoxaparin/","Клексан","enoxaparin"
"http://utis.in.ua/clemastine/","Клемастин","clemastine"
"http://utis.in.ua/beclometasone-2/","Кленіл","beclometasone-2"
"http://utis.in.ua/clindamycin/","Клеоцин","clindamycin"
"http://utis.in.ua/clarithromycin/","Клеримед","clarithromycin"
"http://utis.in.ua/clindamycin/","Кліндаміцин","clindamycin"
"http://utis.in.ua/clindamycin/","Кліндес","clindamycin"
"http://utis.in.ua/sulindac/","Кліноріл","sulindac"
"http://utis.in.ua/metronidazole/","Кліон","metronidazole"
"http://utis.in.ua/metronidazole/","Кліон-Д","metronidazole"
"http://utis.in.ua/clobazam/","Клобазам","clobazam"
"http://utis.in.ua/indigo-carmine/","Індиготин натрію дисульфонат","indigo-carmine"
"http://utis.in.ua/indigo-carmine/","Індігокармін","indigo-carmine"
"http://utis.in.ua/octreoscan/","Індій","octreoscan"
"http://utis.in.ua/asiatic-acid/","Індійський щитолисник","asiatic-acid"
"http://utis.in.ua/octreoscan/","Індінавір","octreoscan"
"http://utis.in.ua/octreoscan/","Індію пентетреотид","octreoscan"
"http://utis.in.ua/octreoscan/","Індію трихлорид","octreoscan"
"http://utis.in.ua/octreoscan/","Індію хлорид","octreoscan"
"http://utis.in.ua/indometacin/","Індометацин","indometacin"
"http://utis.in.ua/indometacin/","Індоцин","indometacin"
"http://utis.in.ua/passiflora/","Інкарнатна пасифлора","passiflora"
"http://utis.in.ua/axitinib/","Інліта","axitinib"
"http://utis.in.ua/dobutamine/","Інотрекс","dobutamine"
"http://utis.in.ua/intrauterine-insemination/","Інсемінація внутрішньоматкова та вагітність","intrauterine-insemination"
"http://utis.in.ua/intrauterine-insemination/","Інсемінація штучна та вагітність","intrauterine-insemination"
"http://utis.in.ua/insulin/","Інсуген","insulin"
"http://utis.in.ua/insulin/","Інсулін","insulin"
"http://utis.in.ua/insulin-aspart/","Інсулін аспарт","insulin-aspart"
"http://utis.in.ua/insulin-glargine/","Інсулін гларгін","insulin-glargine"
"http://utis.in.ua/insulin-glulisine/","Інсулін глулізин","insulin-glulisine"
"http://utis.in.ua/insulin-detemir/","Інсулін детемір","insulin-detemir"
"http://utis.in.ua/insulin-lispro/","Інсулін ліспро","insulin-lispro"
"http://utis.in.ua/insulin/","Інсуман","insulin"
"http://utis.in.ua/cromolyn-sodium/","Інтал","cromolyn-sodium"
"http://utis.in.ua/eptifibatide/","Інтегрилін","eptifibatide"
"http://utis.in.ua/interferons/","Інтеркаїн","interferons"
"http://utis.in.ua/interferon-gamma-1b/","Інтерферон гамма 1b","interferon-gamma-1b"
"http://utis.in.ua/interferons/","Інтерферони та вагітність","interferons"
"http://utis.in.ua/sulfamethazine/","Інтрадин","sulfamethazine"
"http://utis.in.ua/duloxetine/","Інтрив","duloxetine"
"http://utis.in.ua/atracurium/","Інтубан","atracurium"
"http://utis.in.ua/diphtheria-tetanus-pertussis-vaccine/","Інфанрикс","diphtheria-tetanus-pertussis-vaccine"
"http://utis.in.ua/iron-dextran/","Інфед","iron-dextran"
"http://utis.in.ua/parvovirus-pregnancy/","Інфекційна ерітема та вагітність","parvovirus-pregnancy"
"http://utis.in.ua/urinary-tract-infections-and-pregnancy/","Інфекції сечовивідних шляхів","urinary-tract-infections-and-pregnancy"
"http://utis.in.ua/urinary-tract-infections-and-pregnancy/","Інфекції сечовивідних шляхів та вагітність","urinary-tract-infections-and-pregnancy"
"http://utis.in.ua/epstein-barr-virus/","Інфекція викликана вірусом Епштейна-Барр та вагітність","epstein-barr-virus"
"http://utis.in.ua/vaccine-haemophilus-influenzae-type-b/","Інфекція гемофільна B – вакцина","vaccine-haemophilus-influenzae-type-b"
"http://utis.in.ua/chickenpox/","Інфекція герпетична","chickenpox"
"http://utis.in.ua/herpetic/","Інфекція герпетична та вагітність","herpetic"
"http://utis.in.ua/aids-infection/","Інфекція ВІЛ та вагітність","aids-infection"
"http://utis.in.ua/malaria/","Інфекція малярійна та вагітність","malaria"
"http://utis.in.ua/meningococcal/","Інфекція менінгококова – вакцина","meningococcal"
"http://utis.in.ua/parvovirus-pregnancy/","Інфекція парвовірусна B19 та вагітність","parvovirus-pregnancy"
"http://utis.in.ua/cytomegalovirus/","Інфекція цитомегаловірусна і вагітність","cytomegalovirus"
"http://utis.in.ua/infliximab/","Інфліксімаб","infliximab"
"http://utis.in.ua/influenza-vaccine/","Інфлювак","influenza-vaccine"
"http://utis.in.ua/isoniazid/","ІНХ","isoniazid"
"http://utis.in.ua/dihydrocodeine/","Дігідрокодеїн","dihydrocodeine"
"http://utis.in.ua/dydrogesterone/","Дідрогестерон","dydrogesterone"
"http://utis.in.ua/etidronate/","Дідронель","etidronate"
"http://utis.in.ua/dieldrin/","Діелдрин","dieldrin"
"http://utis.in.ua/dieldrin/","Діельдрин","dieldrin"
"http://utis.in.ua/diethyl-ether/","Діетиловий етер","diethyl-ether"
"http://utis.in.ua/diethyl-ether/","Діетиловий ефір","diethyl-ether"
"http://utis.in.ua/diethylpropion/","Діетилпропіон","diethylpropion"
"http://utis.in.ua/diethylstilestrol/","Діетилстильестрол","diethylstilestrol"
"http://utis.in.ua/unitol/","Дікаптол","unitol"
"http://utis.in.ua/bendectin/","Діклегіс","bendectin"
"http://utis.in.ua/bendectin/","Діклектин","bendectin"
"http://utis.in.ua/amidopyrine/","Дімапірин","amidopyrine"
"http://utis.in.ua/unitol/","Дімекаптопропанол","unitol"
"http://utis.in.ua/unitol/","Дімеркапрол","unitol"
"http://utis.in.ua/unitol/","Дімеркаптопропансульфат натрію","unitol"
"http://utis.in.ua/unitol/","Дімеркаптопропансульфат натрію моногідрат","unitol"
"http://utis.in.ua/sulfamethazine/","Діметазіл","sulfamethazine"
"http://utis.in.ua/sulfamethazine/","Діметілдебенал","sulfamethazine"
"http://utis.in.ua/sulfamethazine/","Дімідін","sulfamethazine"
"http://utis.in.ua/amidopyrine/","Дінапірин","amidopyrine"
"http://utis.in.ua/valsartan/","Діован","valsartan"
"http://utis.in.ua/nitrogen-dioxide/","Діоксид азоту","nitrogen-dioxide"
"http://utis.in.ua/carbonic-acid-gas/","Діоксид вуглецю","carbonic-acid-gas"
"http://utis.in.ua/silicon-dioxide/","Діоксид кремнію","silicon-dioxide"
"http://utis.in.ua/sulfur-dioxide/","Діоксид сірки","sulfur-dioxide"
"http://utis.in.ua/tetrachlorodibenzo-para-dioxin/","Діоксин","tetrachlorodibenzo-para-dioxin"
"http://utis.in.ua/tetrachlorodibenzo-para-dioxin/","Діоксини","tetrachlorodibenzo-para-dioxin"
"http://utis.in.ua/diosmin/","Діосмін","diosmin"
"http://utis.in.ua/diosmin/","Діосміплекс","diosmin"
"http://utis.in.ua/olsalazine/","Діпентум","olsalazine"
"http://utis.in.ua/amidopyrine/","Діпірин","amidopyrine"
"http://utis.in.ua/%d1%81lobetasol/","Клобетазол","slobetasol"
"http://utis.in.ua/%d1%81lobetasol/","Клобетазону бутират","slobetasol"
"http://utis.in.ua/%d1%81lobetasol/","Кловейт","slobetasol"
"http://utis.in.ua/clocortolone/","Клодерм","clocortolone"
"http://utis.in.ua/clozapine/","Клозапін","clozapine"
"http://utis.in.ua/clozapine/","Клозарил","clozapine"
"http://utis.in.ua/clocortolone/","Клокортолон","clocortolone"
"http://utis.in.ua/cloxacillin/","Клоксапен","cloxacillin"
"http://utis.in.ua/cloxacillin/","Клоксацилін","cloxacillin"
"http://utis.in.ua/clomiphene/","Кломід","clomiphene"
"http://utis.in.ua/clomipramine/","Кломіпрамін","clomipramine"
"http://utis.in.ua/clomiphene/","Кломіфен","clomiphene"
"http://utis.in.ua/clomiphene/","Кломіфену цитрат","clomiphene"
"http://utis.in.ua/clonazepam/","Клоназепам","clonazepam"
"http://utis.in.ua/cloxacillin/","Клонаком-Р","cloxacillin"
"http://utis.in.ua/cloxacillin/","Клонаком-Х","cloxacillin"
"http://utis.in.ua/clonidine/","Клонідин","clonidine"
"http://utis.in.ua/clonazepam/","Клонопін","clonazepam"
"http://utis.in.ua/%d1%81lopidogrel/","Клопідогрель","slopidogrel"
"http://utis.in.ua/zuclopenthixol/","Клопіксол","zuclopenthixol"
"http://utis.in.ua/clorazepate/","Клоразепат","clorazepate"
"http://utis.in.ua/clomiphene/","Клостилбегіт","clomiphene"
"http://utis.in.ua/clotrimazole/","Клотримазол","clotrimazole"
"http://utis.in.ua/clofazimine/","Клофазимін","clofazimine"
"http://utis.in.ua/clofarabine/","Клофарабин","clofarabine"
"http://utis.in.ua/clofarabine/","Клофарабін","clofarabine"
"http://utis.in.ua/clonidine/","Клофелін","clonidine"
"http://utis.in.ua/diclofenac/","Клофенак","diclofenac"
"http://utis.in.ua/%d0%ba%d0%bb%d0%be%d0%bc%d1%96%d0%bf%d1%80%d0%b0%d0%bc%d1%96%d0%bd/","Клофраніл","klomіpramіn"
"http://utis.in.ua/topiramate/","Кнекса","topiramate"
"http://utis.in.ua/%d0%b0ugmentin/","Ко-амоксиклав","augmentin"
"http://utis.in.ua/amdinocillin/","Коактин","amdinocillin"
"http://utis.in.ua/coartem/","Коартем","coartem"
"http://utis.in.ua/vitamin-b12/","Кобаламін","vitamin-b12"
"http://utis.in.ua/cobalt/","Кобальт","cobalt"
"http://utis.in.ua/covid-19-vaccines/","Ковакс (AZD Covax)","covid-19-vaccines"
"http://utis.in.ua/covid-19-2019-ncov-sars-cov-2/","Ковід-19, Covid-19","covid-19-2019-ncov-sars-cov-2"
"http://utis.in.ua/covid-19-vaccines/","Ковід 19 – вакцини","covid-19-vaccines"
"http://utis.in.ua/remdesivir/","Ковіфор","remdesivir"
"http://utis.in.ua/benztropine/","Когентин","benztropine"
"http://utis.in.ua/codeine/","Кодеїн","codeine"
"http://utis.in.ua/topiramate/","Кодекси XR","topiramate"
"http://utis.in.ua/ubichinon/","Коензим Q10","ubichinon"
"http://utis.in.ua/x-ray-irradiation/","Іонізуюче опромінення","x-ray-irradiation"
"http://utis.in.ua/apraclonidine/","Іопідін","apraclonidine"
"http://utis.in.ua/atrovent/","Іпратропію бромід","atrovent"
"http://utis.in.ua/progesterone/","Іпрожін","progesterone"
"http://utis.in.ua/iproniazid/","Іпроніазид","iproniazid"
"http://utis.in.ua/irbesartan/","Ірбесартан","irbesartan"
"http://utis.in.ua/irbesartan/","Ірбессон","irbesartan"
"http://utis.in.ua/irbesartan/","Ірбетан","irbesartan"
"http://utis.in.ua/phendimetrazine/","Дірексан","phendimetrazine"
"http://utis.in.ua/triamterene/","Діреніум","triamterene"
"http://utis.in.ua/salicylic-acid/","Дісальцид","salicylic-acid"
"http://utis.in.ua/salicylic-acid/","Дісалцид","salicylic-acid"
"http://utis.in.ua/unitol/","Дітіогліцерол","unitol"
"http://utis.in.ua/anthralin/","Дітранол","anthralin"
"http://utis.in.ua/metformin/","Діформін","metformin"
"http://utis.in.ua/diflunisal/","Діфлунізал","diflunisal"
"http://utis.in.ua/acetazolamide/","Діуремід","acetazolamide"
"http://utis.in.ua/chlorthiazide/","Діурил","chlorthiazide"
"http://utis.in.ua/methionine/","D, L-метіонін","methionine"
"http://utis.in.ua/cholic-acid/","Добавка харчова Е1000","cholic-acid"
"http://utis.in.ua/dobutamine/","Добутамін","dobutamine"
"http://utis.in.ua/dobutamine/","Добутрекс","dobutamine"
"http://utis.in.ua/sulpiride/","Догматил","sulpiride"
"http://utis.in.ua/cresol/","Додецилдиметиламонію хлорид","cresol"
"http://utis.in.ua/danazol/","Додогал","danazol"
"http://utis.in.ua/go-to-search-chia-plant-seeds-are-rich-in-omega-3-types-of-fat-in-food-unsaturated-fats-monounsaturated-fatty-acids-%cf%89-7-en-%cf%89-9-en-polyunsaturated-fatty-acids-%cf%89-3-%cf%89-6/","Докозагексаєнова кислота","go-to-search-chia-plant-seeds-are-rich-in-omega-3-types-of-fat-in-food-unsaturated-fats-monounsaturated-fatty-acids-ω-7-en-ω-9-en-polyunsaturated-fatty-acids-ω-3-ω-6"
"http://utis.in.ua/doxazosin/","Доксазозин","doxazosin"
"http://utis.in.ua/doxycycline/","Доксацин","doxycycline"
"http://utis.in.ua/doxepin/","Доксепін","doxepin"
"http://utis.in.ua/doxylamine/","Доксиламін","doxylamine"
"http://utis.in.ua/doxylamine/","Доксиламіну сукцинат","doxylamine"
"http://utis.in.ua/doxycycline/","Доксициклін","doxycycline"
"http://utis.in.ua/doxycycline/","Доксицикліна гідрохлорид","doxycycline"
"http://utis.in.ua/doxycycline/","Доксібене","doxycycline"
"http://utis.in.ua/doxycycline/","Доксіграм","doxycycline"
"http://utis.in.ua/doxycycline/","Доксілен","doxycycline"
"http://utis.in.ua/doxycycline/","Доксілин","doxycycline"
"http://utis.in.ua/doxycycline/","Доксімоін","doxycycline"
"http://utis.in.ua/doxycycline/","Доксінат","doxycycline"
"http://utis.in.ua/doxycycline/","Доксіпан","doxycycline"
"http://utis.in.ua/doxorubicine/","Доксирубіцин","doxorubicine"
"http://utis.in.ua/doxorubicine/","Доксирубіцину гідрохлорид","doxorubicine"
"http://utis.in.ua/daunorubicin/","Доксопег","daunorubicin"
"http://utis.in.ua/doxorubicine/","Доксорубіцин","doxorubicine"
"http://utis.in.ua/miconazole/","Доктарин","miconazole"
"http://utis.in.ua/dolasetron/","Доласетрон","dolasetron"
"http://utis.in.ua/diflunisal/","Долобід","diflunisal"
"http://utis.in.ua/methadone/","Долофін","methadone"
"http://utis.in.ua/dolutegravir/","Долутегравір","dolutegravir"
"http://utis.in.ua/domperidone/","Домперидон","domperidone"
"http://utis.in.ua/doxylamine/","Донорміл","doxylamine"
"http://utis.in.ua/dopamine/","Допамін","dopamine"
"http://utis.in.ua/methyldopa/","Допанол","methyldopa"
"http://utis.in.ua/methyldopa/","Допегіт","methyldopa"
"http://utis.in.ua/losartan/","Козаар","losartan"
"http://utis.in.ua/secukinumab/","Козентикс","secukinumab"
"http://utis.in.ua/cocaine/","Кокаїн","cocaine"
"http://utis.in.ua/asiatic-acid/","Кола готу","asiatic-acid"
"http://utis.in.ua/collagenase-clostridium-histolycticum/","Колагеназа Clostridium Histolycticum","collagenase-clostridium-histolycticum"
"http://utis.in.ua/cholic-acid/","Колбам","cholic-acid"
"http://utis.in.ua/guaphenazine/","Колдрекс бронхо","guaphenazine"
"http://utis.in.ua/colesevelam/","Колесевелам","colesevelam"
"http://utis.in.ua/colestipol/","Колестид","colestipol"
"http://utis.in.ua/colistimethate/","Колістиметат","colistimethate"
"http://utis.in.ua/colistimethate/","Колістин","colistimethate"
"http://utis.in.ua/cholestyramine/","Колестирамін","cholestyramine"
"http://utis.in.ua/colestipol/","Колестіпол","colestipol"
"http://utis.in.ua/inflammatory-bowel-disease/","Коліт виразковий та вагітність","inflammatory-bowel-disease"
"http://utis.in.ua/colistimethate/","Коломіцин","colistimethate"
"http://utis.in.ua/mebeverine/","Колофак","mebeverine"
"http://utis.in.ua/colchicine/","Колхіцин","colchicine"
"http://utis.in.ua/combined-oral-contraceptives/","Комбіновані оральні контрацептиви","combined-oral-contraceptives"
"http://utis.in.ua/ethambutol/","Комбутол","ethambutol"
"http://utis.in.ua/prochlorperazine/","Компазин","prochlorperazine"
"http://utis.in.ua/chondroitin/","Комплекс хондроїтин","chondroitin"
"http://utis.in.ua/entacapone/","Комтан","entacapone"
"http://utis.in.ua/computers-monitors/","Комп’ютери /монітори та вагітність","computers-monitors"
"http://utis.in.ua/x-ray-irradiation/","Комп’ютерна томографія","x-ray-irradiation"
"http://utis.in.ua/irbesartan/","Конверіум","irbesartan"
"http://utis.in.ua/nadolol/","Конгард","nadolol"
"http://utis.in.ua/podophyllotoxin/","Конділін","podophyllotoxin"
"http://utis.in.ua/podophyllotoxin/","Конділокс","podophyllotoxin"
"http://utis.in.ua/berinert/","Конестат","berinert"
"http://utis.in.ua/conivaptan/","Коніваптан","conivaptan"
"http://utis.in.ua/bisoprolol/","Конкор (Конкор Кор)","bisoprolol"
"http://utis.in.ua/marijuana/","Конопля","marijuana"
"http://utis.in.ua/thalidomide/","Контегран","thalidomide"
"http://utis.in.ua/intrauterine-contraceptives/","Контрацептиви внутрішньоматкові","intrauterine-contraceptives"
"http://utis.in.ua/intrauterine-contraceptives-with-copper/","Контрацептиви внутрішньоматкові з вмістом міді","intrauterine-contraceptives-with-copper"
"http://utis.in.ua/combined-oral-contraceptives/","Контрацептиви оральні комбіновані","combined-oral-contraceptives"
"http://utis.in.ua/methylphenidate/","Концерта","methylphenidate"
"http://utis.in.ua/cisapride/","Коордінакс","cisapride"
"http://utis.in.ua/glatiramer/","Копаксон","glatiramer"
"http://utis.in.ua/ribavirin/","Копегус","ribavirin"
"http://utis.in.ua/intrauterine-contraceptives-with-copper/","Коппер Т","intrauterine-contraceptives-with-copper"
"http://utis.in.ua/bisoprolol/","Корбіс","bisoprolol"
"http://utis.in.ua/cordarone/","Кордарон","cordarone"
"http://utis.in.ua/bisoprolol/","Кординорм","bisoprolol"
"http://utis.in.ua/valerian-extract/","Кореневища валеріани з коренями","valerian-extract"
"http://utis.in.ua/gefitinib/","Іресса","gefitinib"
"http://utis.in.ua/irinotecan/","Іринотекан","irinotecan"
"http://utis.in.ua/phenylephrine/","Ірифрин","phenylephrine"
"http://utis.in.ua/raltegravir/","Ісентресс","raltegravir"
"http://utis.in.ua/isradipine/","Ісрадипін","isradipine"
"http://utis.in.ua/isradipine/","Ісрадіпін","isradipine"
"http://utis.in.ua/romidepsin/","Істодакс","romidepsin"
"http://utis.in.ua/itraconazole/","Ітраконазол","itraconazole"
"http://utis.in.ua/meropenem/","Іфем","meropenem"
"http://utis.in.ua/cromolyn-sodium/","Іфірал (назальні краплі)","cromolyn-sodium"
"http://utis.in.ua/ceftriaxone/","Іфіцеф","ceftriaxone"
"http://utis.in.ua/ciprofloxacin/","Іфіципро","ciprofloxacin"
"http://utis.in.ua/ifosfamide/","Іфосфамід","ifosfamide"
"http://utis.in.ua/ioversol/","Йоверсол","ioversol"
"http://utis.in.ua/iohexol/","Йогексол","iohexol"
"http://utis.in.ua/%d0%b9%d0%be%d0%b4/","Йод","jod"
"http://utis.in.ua/iodine/","Йодид","iodine"
"http://utis.in.ua/potassium-iodide/","Йодид калію","potassium-iodide"
"http://utis.in.ua/potassium-iodide/","Йодид калію-125-Дарниця","potassium-iodide"
"http://utis.in.ua/%d0%b9%d0%be%d0%b4/","Йодид натрію","jod"
"http://utis.in.ua/radioactive-iodine/","Йодид натрію-125","radioactive-iodine"
"http://utis.in.ua/radioactive-iodine/","Йодид натрію-131","radioactive-iodine"
"http://utis.in.ua/potassium-iodide/","Йод-норміл","potassium-iodide"
"http://utis.in.ua/radioactive-iodine/","Йод радіоактивний","radioactive-iodine"
"http://utis.in.ua/iopamidol/","Йопамідол","iopamidol"
"http://utis.in.ua/yohimbine/","Йохімбе","yohimbine"
"http://utis.in.ua/assisted-reproductive-technologies/","Допоміжні репродуктивні технології та вагітність","assisted-reproductive-technologies"
"http://utis.in.ua/avermectin/","Дорамектин","avermectin"
"http://utis.in.ua/dorzolamide/","Дорзамед","dorzolamide"
"http://utis.in.ua/dorzolamide/","Дорзоламід","dorzolamide"
"http://utis.in.ua/glutetimid/","Доріден","glutetimid"
"http://utis.in.ua/dornase-alfa/","Дорназа альфа","dornase-alfa"
"http://utis.in.ua/octreoscan/","Дослідження радіоізотопне з ","octreoscan"
"http://utis.in.ua/ultrasonography/","Дослідження ультразвукове при вагітності","ultrasonography"
"http://utis.in.ua/ultrasonography/","Достинекс","ultrasonography"
"http://utis.in.ua/gadolinium/","Дотавіст","gadolinium"
"http://utis.in.ua/dopamine/","Дофамін","dopamine"
"http://utis.in.ua/docetaxel/","Доцетаксел","docetaxel"
"http://utis.in.ua/dimenhydrinate/","Драмамін","dimenhydrinate"
"http://utis.in.ua/dimenhydrinate/","Драміл","dimenhydrinate"
"http://utis.in.ua/%d0%bexybutynin/","Дриптан","oxybutynin"
"http://utis.in.ua/miconazole/","Дрінакс","miconazole"
"http://utis.in.ua/levorphanol/","Дроморан","levorphanol"
"http://utis.in.ua/dronabinol/","Дронабінол","dronabinol"
"http://utis.in.ua/droperidol/","Дроперидол","droperidol"
"http://utis.in.ua/drospirenone/","Дроспіренон","drospirenone"
"http://utis.in.ua/dacarbazine/","ДТІК","dacarbazine"
"http://utis.in.ua/dulaglutide/","Дулаглутид","dulaglutide"
"http://utis.in.ua/duloxetine/","Дулоксетин","duloxetine"
"http://utis.in.ua/bisacodyl/","Дульколакс","bisacodyl"
"http://utis.in.ua/leishmaniasis-and-pregnancy/","Дум-дум лихоманка","leishmaniasis-and-pregnancy"
"http://utis.in.ua/bromfenac/","Дуракт","bromfenac"
"http://utis.in.ua/cefadroxil/","Дурацеф","cefadroxil"
"http://utis.in.ua/mebeverine/","Дуспамен","mebeverine"
"http://utis.in.ua/ddt/","Дуст","ddt"
"http://utis.in.ua/dutasteride/","Дутастерид","dutasteride"
"http://utis.in.ua/lactulose/","Дуфалак","lactulose"
"http://utis.in.ua/dydrogesterone/","Дуфастон","dydrogesterone"
"http://utis.in.ua/nutmeg/","Духмяний мускатник","nutmeg"
"http://utis.in.ua/bromfenac","Дюракт","utis.in.ua"
"http://utis.in.ua/fentanyl/","Дюрогезик","fentanyl"
"http://utis.in.ua/%d1%81innamic-acid/","Кориця","sinnamic-acid"
"http://utis.in.ua/%d1%81innamic-acid/","Корична кислота","sinnamic-acid"
"http://utis.in.ua/%d1%81innamic-acid/","Коричний альдегід","sinnamic-acid"
"http://utis.in.ua/root-of-pion/","Корінь півонії","root-of-pion"
